Index,RTT(ms),Jitter(ms),RTT_Jitter(ms)
1590,1.84035,-4.6266,-5.06296
1591,2.0917,0.251349,4.87795
1592,1.85,-0.2417,-0.493049
1593,1.65324,-0.196757,0.044943
1594,3.91983,2.26659,2.46334
1595,4.61319,0.693363,-1.57322
1596,2.44601,-2.16718,-2.86054
1597,1.72044,-0.725566,1.44161
1598,7.90017,6.17973,6.90529
1599,7.46727,-0.432902,-6.61263
1600,7.48869,0.021425,0.454327
1601,0.90773,-6.58096,-6.60239
1602,1.06841,0.160684,6.74165
1603,0.334719,-0.733695,-0.894379
1604,0.401922,0.067203,0.800898
1605,0.822398,0.420476,0.353273
1606,0.962749,0.140351,-0.280125
1607,0.719547,-0.243202,-0.383553
1608,0.444162,-0.275385,-0.032183
1609,1.28571,0.841546,1.11693
1610,0.849602,-0.436106,-1.27765
1611,0.494346,-0.355256,0.08085
1612,2.43888,1.94453,2.29979
1613,0.678733,-1.76015,-3.70468
1614,0.352941,-0.325792,1.43435
1615,1.1671,0.814157,1.13995
1616,12.8207,11.6536,10.8395
1617,0.733621,-12.0871,-23.7407
1618,0.353422,-0.380199,11.7069
1619,0.711548,0.358126,0.738325
1620,0.622401,-0.089147,-0.447273
1621,0.493309,-0.129092,-0.039945
1622,0.597234,0.103925,0.233017
1623,0.611178,0.013944,-0.089981
1624,0.634641,0.023463,0.009519
1625,0.484531,-0.15011,-0.173573
1626,0.595956,0.111425,0.261535
1627,0.597049,0.001093,-0.110332
1628,0.65503,0.057981,0.056888
1629,0.538494,-0.116536,-0.174517
1630,0.673159,0.134665,0.251201
1631,0.369737,-0.303422,-0.438087
1632,0.323645,-0.046092,0.25733
1633,0.408347,0.084702,0.130794
1634,0.900731,0.492384,0.407682
1635,0.374126,-0.526605,-1.01899
1636,1.01975,0.645622,1.17223
1637,0.365718,-0.65403,-1.29965
1638,0.453829,0.088111,0.742141
1639,0.586308,0.132479,0.044368
1640,0.513457,-0.072851,-0.20533
1641,0.41468,-0.098777,-0.025926
1642,0.573808,0.159128,0.257905
1643,0.908823,0.335015,0.175887
1644,0.76127,-0.147553,-0.482568
1645,0.633048,-0.128222,0.019331
1646,0.653974,0.020926,0.149148
1647,0.342644,-0.31133,-0.332256
1648,0.798232,0.455588,0.766918
1649,0.904897,0.106665,-0.348923
1650,0.891138,-0.013759,-0.120424
1651,0.722529,-0.168609,-0.15485
1652,0.775584,0.053055,0.221664
1653,0.668511,-0.107073,-0.160128
1654,0.691437,0.022926,0.129999
1655,0.680677,-0.01076,-0.033686
1656,0.355329,-0.325348,-0.314588
1657,4.40247,4.04714,4.37249
1658,4.88189,0.47942,-3.56772
1659,2.28605,-2.59584,-3.07526
1660,2.91976,0.633715,3.22956
1661,4.8798,1.96003,1.32632
1662,4.29197,-0.587827,-2.54786
1663,1.83979,-2.45218,-1.86435
1664,1.76852,-0.071277,2.3809
1665,1.8247,0.056185,0.127462
1666,5.91408,4.08938,4.03319
1667,5.84853,-0.065554,-4.15493
1668,1.23352,-4.615,-4.54945
1669,0.965785,-0.267738,4.34727
1670,0.426088,-0.539697,-0.271959
1671,1.19915,0.773065,1.31276
1672,1.41319,0.214034,-0.559031
1673,1.68544,0.272257,0.058223
1674,5.93825,4.2528,3.98055
1675,5.8546,-0.083647,-4.33645
1676,1.20154,-4.65306,-4.56941
1677,0.9796,-0.221942,4.43112
1678,0.41694,-0.56266,-0.340718
1679,0.292423,-0.124517,0.438143
1680,0.366829,0.074406,0.198923
1681,3.3095,2.94267,2.86826
1682,0.857286,-2.45221,-5.39488
1683,0.773788,-0.083498,2.36872
1684,1.51322,0.739435,0.822933
1685,1.68289,0.169665,-0.56977
1686,5.2252,3.54231,3.37265
1687,4.96281,-0.262386,-3.8047
1688,1.24347,-3.71935,-3.45696
1689,0.946656,-0.296811,3.42254
1690,0.468939,-0.477717,-0.180906
1691,0.868731,0.399792,0.877509
1692,1.03578,0.167053,-0.232739
1693,1.07482,0.039037,-0.128016
1694,4.93881,3.86399,3.82496
1695,1.02553,-3.91329,-7.77728
1696,1.04056,0.015036,3.92833
1697,1.15178,0.111221,0.096185
1698,1.3941,0.242312,0.131091
1699,0.790991,-0.603104,-0.845416
1700,0.73651,-0.054481,0.548623
1701,0.789787,0.053277,0.107758
1702,0.823306,0.033519,-0.019758
1703,0.559179,-0.264127,-0.297646
1704,5.34626,4.78708,5.0512
1705,5.50962,0.163368,-4.62371
1706,4.67256,-0.837064,-1.00043
1707,4.63804,-0.034519,0.802545
1708,1.55845,-3.07959,-3.04508
1709,1.49904,-0.059408,3.02019
1710,1.49808,-0.000963,0.058445
1711,1.31093,-0.187145,-0.186182
1712,1.37865,0.067721,0.254866
1713,1.03647,-0.342181,-0.409902
1714,2.59897,1.5625,1.90468
1715,1.00536,-1.59361,-3.15611
1716,0.981266,-0.024093,1.56952
1717,6.09051,5.10924,5.13333
1718,0.942953,-5.14755,-10.2568
1719,0.530198,-0.412755,4.7348
1720,0.322533,-0.207665,0.20509
1721,0.975526,0.652993,0.860658
1722,0.872768,-0.102758,-0.755751
1723,1.02338,0.15061,0.253368
1724,0.444273,-0.579105,-0.729715
1725,0.458921,0.014648,0.593753
1726,0.745269,0.286348,0.2717
1727,1.12532,0.380052,0.093704
1728,1.44169,0.316366,-0.063686
1729,0.996803,-0.444884,-0.76125
1730,3.76651,2.76971,3.21459
1731,1.05202,-2.71449,-5.4842
1732,1.01389,-0.03813,2.67636
1733,1.1758,0.161906,0.200036
1734,2.0405,0.864695,0.702789
1735,2.25122,0.21072,-0.653975
1736,0.920397,-1.33082,-1.54154
1737,8.04267,7.12227,8.45309
1738,0.913212,-7.12946,-14.2517
1739,0.730714,-0.182498,6.94696
1740,0.724343,-0.006371,0.176127
1741,0.414144,-0.310199,-0.303828
1742,1.42084,1.00669,1.31689
1743,0.72864,-0.692196,-1.69889
1744,0.802917,0.074277,0.766473
1745,0.817009,0.014092,-0.060185
1746,0.420624,-0.396385,-0.410477
1747,5.08876,4.66813,5.06452
1748,5.40049,0.311736,-4.3564
1749,1.41386,-3.98664,-4.29838
1750,4.05371,2.63986,6.6265
1751,0.866731,-3.18698,-5.82684
1752,0.908749,0.042018,3.229
1753,0.786362,-0.122387,-0.164405
1754,0.949323,0.162961,0.285348
1755,3.8552,2.90587,2.74291
1756,0.792342,-3.06285,-5.96873
1757,0.756529,-0.035813,3.02704
1758,0.660511,-0.096018,-0.060205
1759,0.965711,0.3052,0.401218
1760,0.389291,-0.57642,-0.88162
1761,2.58862,2.19933,2.77575
1762,0.793899,-1.79472,-3.99405
1763,0.833194,0.039295,1.83401
1764,0.780862,-0.052332,-0.091627
1765,4.80624,4.02538,4.07771
1766,2.48192,-2.32433,-6.34971
1767,0.809009,-1.67291,0.651419
1768,0.394885,-0.414124,1.25878
1769,0.469662,0.074777,0.488901
1770,0.670511,0.200849,0.126072
1771,0.680955,0.010444,-0.190405
1772,0.524253,-0.156702,-0.167146
1773,0.781714,0.257461,0.414163
1774,0.380162,-0.401552,-0.659013
1775,0.668677,0.288515,0.690067
1776,0.830287,0.16161,-0.126905
1777,0.394514,-0.435773,-0.597383
1778,0.324311,-0.070203,0.36557
1779,0.636845,0.312534,0.382737
1780,0.881638,0.244793,-0.067741
1781,0.507883,-0.373755,-0.618548
1782,1.19576,0.687882,1.06164
1783,0.983823,-0.211942,-0.899824
1784,1.42308,0.439253,0.651195
1785,0.769047,-0.654029,-1.09328
1786,0.369996,-0.399051,0.254978
1787,0.314737,-0.055259,0.343792
1788,0.706696,0.391959,0.447218
1789,0.591734,-0.114962,-0.506921
1790,0.748066,0.156332,0.271294
1791,0.438773,-0.309293,-0.465625
1792,0.783769,0.344996,0.654289
1793,0.474865,-0.308904,-0.6539
1794,0.787176,0.312311,0.621215
1795,0.389052,-0.398124,-0.710435
1796,0.358088,-0.030964,0.36716
1797,8.89118,8.53309,8.56405
1798,0.855972,-8.03521,-16.5683
1799,0.407051,-0.448921,7.58628
1800,0.378163,-0.028888,0.420033
1801,0.390829,0.012666,0.041554
1802,0.75525,0.364421,0.351755
1803,0.407514,-0.347736,-0.712157
1804,0.313145,-0.094369,0.253367
1805,0.415458,0.102313,0.196682
1806,0.36407,-0.051388,-0.153701
1807,0.782139,0.418069,0.469457
1808,0.411884,-0.370255,-0.788324
1809,0.330292,-0.081592,0.288663
1810,0.30746,-0.022832,0.05876
1811,0.369496,0.062036,0.084868
1812,0.55953,0.190034,0.127998
1813,0.463235,-0.096295,-0.286329
1814,0.437754,-0.025481,0.070814
1815,0.710714,0.27296,0.298441
1816,0.74901,0.038296,-0.234664
1817,0.816972,0.067962,0.029666
1818,1.32006,0.503088,0.435126
1819,1.41324,0.093184,-0.409904
1820,1.44473,0.031481,-0.061703
1821,4.1761,2.73138,2.69989
1822,4.28293,0.106832,-2.62454
1823,1.76346,-2.51947,-2.6263
1824,1.78874,0.025277,2.54475
1825,1.62911,-0.159628,-0.184905
1826,1.18565,-0.443458,-0.28383
1827,1.04706,-0.138591,0.304867
1828,0.389458,-0.657604,-0.519013
1829,0.714936,0.325478,0.983082
1830,0.33707,-0.377866,-0.703344
1831,0.677511,0.340441,0.718307
1832,0.876157,0.198646,-0.141795
1833,0.870545,-0.005612,-0.204258
1834,0.926526,0.055981,0.061593
1835,0.477772,-0.448754,-0.504735
1836,0.779251,0.301479,0.750233
1837,0.767695,-0.011556,-0.313035
1838,0.673789,-0.093906,-0.08235
1839,0.886008,0.212219,0.306125
1840,0.943656,0.057648,-0.154571
1841,0.420236,-0.52342,-0.581068
1842,0.406385,-0.013851,0.509569
1843,0.843138,0.436753,0.450604
1844,1.0686,0.225461,-0.211292
1845,21.7864,20.7178,20.4924
1846,21.7218,-0.064666,-20.7825
1847,1.75474,-19.967,-19.9024
1848,0.903175,-0.851564,19.1155
1849,3.07997,2.17679,3.02835
1850,3.44544,0.365478,-1.81131
1851,5.20194,1.7565,1.39102
1852,5.33616,0.134221,-1.62228
1853,5.01157,-0.324589,-0.45881
1854,7.9653,2.95372,3.27831
1855,6.15169,-1.81361,-4.76733
1856,5.71497,-0.436717,1.37689
1857,5.39129,-0.323682,0.113035
1858,2.34227,-3.04902,-2.72534
1859,3.11728,0.775011,3.82403
1860,2.53173,-0.585549,-1.36056
1861,1.26854,-1.26319,-0.677641
1862,1.32304,0.0545,1.31769
1863,1.70239,0.379347,0.324847
1864,0.780862,-0.921526,-1.30087
1865,0.40681,-0.374052,0.547474
1866,2.07596,1.66915,2.0432
1867,1.33332,-0.742639,-2.41179
1868,1.50259,0.169275,0.911914
1869,1.23095,-0.271645,-0.44092
1870,1.0639,-0.167053,0.104592
1871,0.533605,-0.530291,-0.363238
1872,1.00945,0.475846,1.00614
1873,0.872212,-0.137239,-0.613085
1874,0.763528,-0.108684,0.028555
1875,1.41145,0.647919,0.756603
1876,0.834972,-0.576475,-1.22439
1877,0.437884,-0.397088,0.179387
1878,0.822954,0.38507,0.782158
1879,2.17311,1.35015,0.965081
1880,0.76625,-1.40686,-2.75701
1881,0.582438,-0.183812,1.22304
1882,0.405791,-0.176647,0.007165
1883,0.733269,0.327478,0.504125
1884,0.606475,-0.126794,-0.454272
1885,0.345941,-0.260534,-0.13374
1886,0.515217,0.169276,0.42981
1887,0.806621,0.291404,0.122128
1888,0.837953,0.031332,-0.260072
1889,0.518031,-0.319922,-0.351254
1890,0.373977,-0.144054,0.175868
1891,0.805195,0.431218,0.575272
1892,1.02365,0.21846,-0.212758
1893,0.452995,-0.57066,-0.78912
1894,0.442514,-0.010481,0.560179
1895,0.954767,0.512253,0.522734
1896,0.699604,-0.255163,-0.767416
1897,0.844898,0.145294,0.400457
1898,0.550623,-0.294275,-0.439569
1899,0.761121,0.210498,0.504773
1900,0.382237,-0.378884,-0.589382
1901,4.75596,4.37373,4.75261
1902,0.775435,-3.98053,-8.35426
1903,0.400903,-0.374532,3.606
1904,0.351199,-0.049704,0.324828
1905,0.624567,0.273368,0.323072
1906,0.535587,-0.08898,-0.362348
1907,0.560993,0.025406,0.114386
1908,0.392199,-0.168794,-0.1942
1909,0.480661,0.088462,0.257256
1910,0.574142,0.093481,0.005019
1911,2.18223,1.60809,1.51461
1912,0.578364,-1.60387,-3.21196
1913,0.441143,-0.137221,1.46665
1914,0.437051,-0.004092,0.133129
1915,0.392644,-0.044407,-0.040315
1916,0.482828,0.090184,0.134591
1917,0.526234,0.043406,-0.046778
1918,0.517105,-0.009129,-0.052535
1919,0.316552,-0.200553,-0.191424
1920,0.181535,-0.135017,0.065536
1921,0.401865,0.22033,0.355347
1922,0.542919,0.141054,-0.079276
1923,0.301793,-0.241126,-0.38218
1924,0.548105,0.246312,0.487438
1925,0.449384,-0.098721,-0.345033
1926,0.401662,-0.047722,0.050999
1927,0.401773,0.000111,0.047833
1928,0.569457,0.167684,0.167573
1929,0.53142,-0.038037,-0.205721
1930,0.431847,-0.099573,-0.061536
1931,0.527717,0.09587,0.195443
1932,0.452699,-0.075018,-0.170888
1933,0.307793,-0.144906,-0.069888
1934,0.29896,-0.008833,0.136073
1935,0.90736,0.6084,0.617233
1936,1.04328,0.135924,-0.472476
1937,1.4045,0.361219,0.225295
1938,1.83157,0.427069,0.06585
1939,1.94481,0.113239,-0.31383
1940,1.84313,-0.101684,-0.214923
1941,0.878509,-0.964618,-0.862934
1942,0.518642,-0.359867,0.604751
1943,0.544457,0.025815,0.385682
1944,0.313237,-0.23122,-0.257035
1945,0.34833,0.035093,0.266313
1946,0.35957,0.01124,-0.023853
1947,1.66387,1.3043,1.29306
1948,0.665585,-0.998285,-2.30259
1949,0.656734,-0.008851,0.989434
1950,0.601401,-0.055333,-0.046482
1951,0.602734,0.001333,0.056666
1952,0.337645,-0.265089,-0.266422
1953,0.313996,-0.023649,0.24144
1954,0.311886,-0.00211,0.021539
1955,0.207479,-0.104407,-0.102297
1956,0.293256,0.085777,0.190184
1957,0.504828,0.211572,0.125795
1958,0.484217,-0.020611,-0.232183
1959,0.396162,-0.088055,-0.067444
1960,0.366237,-0.029925,0.05813
1961,0.656733,0.290496,0.320421
1962,0.300886,-0.355847,-0.646343
1963,2.07025,1.76937,2.12521
1964,0.603104,-1.46715,-3.23652
1965,0.58403,-0.019074,1.44808
1966,0.37207,-0.21196,-0.192886
1967,4.19686,3.82479,4.03675
1968,0.675104,-3.52176,-7.34655
1969,0.346792,-0.328312,3.19344
1970,0.333404,-0.013388,0.314924
1971,0.364293,0.030889,0.044277
1972,0.298774,-0.065519,-0.096408
1973,0.36533,0.066556,0.132075
1974,0.343978,-0.021352,-0.087908
1975,1.442,1.09802,1.11938
1976,0.647771,-0.794232,-1.89226
1977,0.80651,0.158739,0.952971
1978,0.643289,-0.163221,-0.32196
1979,4.24447,3.60118,3.7644
1980,0.539068,-3.7054,-7.30659
1981,0.261571,-0.277497,3.42791
1982,0.341218,0.079647,0.357144
1983,0.315497,-0.025721,-0.105368
1984,0.285979,-0.029518,-0.003797
1985,0.622641,0.336662,0.36618
1986,0.325626,-0.297015,-0.633677
1987,0.694696,0.36907,0.666085
1988,0.387718,-0.306978,-0.676048
1989,0.346034,-0.041684,0.265294
1990,0.227294,-0.11874,-0.077056
1991,0.359626,0.132332,0.251072
1992,0.24222,-0.117406,-0.249738
1993,0.603197,0.360977,0.478383
1994,0.377162,-0.226035,-0.587012
1995,5.47598,5.09881,5.32485
1996,0.915878,-4.5601,-9.65891
1997,0.60842,-0.307458,4.25264
1998,0.321848,-0.286572,0.020886
1999,0.415403,0.093555,0.380127
2000,0.360404,-0.054999,-0.148554
2001,0.39294,0.032536,0.087535
2002,0.609549,0.216609,0.184073
2003,0.438014,-0.171535,-0.388144
2004,1.70355,1.26554,1.43708
2005,0.698844,-1.00471,-2.27025
2006,0.741769,0.042925,1.04764
2007,0.407995,-0.333774,-0.376699
2008,0.869379,0.461384,0.795158
2009,0.333533,-0.535846,-0.99723
2010,1.57095,1.23741,1.77326
2011,0.637493,-0.933452,-2.17086
2012,0.30696,-0.330533,0.602919
2013,0.220183,-0.086777,0.243756
2014,0.315533,0.09535,0.182127
2015,0.507291,0.191758,0.096408
2016,0.368885,-0.138406,-0.330164
2017,0.293811,-0.075074,0.063332
2018,2.85338,2.55956,2.63464
2019,0.372996,-2.48038,-5.03994
2020,0.410495,0.037499,2.51788
2021,3.85622,3.44572,3.40822
2022,0.26996,-3.58626,-7.03198
2023,0.193146,-0.076814,3.50944
2024,0.228645,0.035499,0.112313
2025,0.22496,-0.003685,-0.039184
2026,0.234386,0.009426,0.013111
2027,0.165368,-0.069018,-0.078444
2028,0.235886,0.070518,0.139536
2029,0.216423,-0.019463,-0.089981
2030,0.23246,0.016037,0.0355
2031,0.173702,-0.058758,-0.074795
2032,0.237238,0.063536,0.122294
2033,0.160757,-0.076481,-0.140017
2034,0.237849,0.077092,0.153573
2035,0.307237,0.069388,-0.007704
2036,0.207775,-0.099462,-0.16885
2037,0.349292,0.141517,0.240979
2038,1.29734,0.948045,0.806528
2039,0.962692,-0.334645,-1.28269
2040,0.426939,-0.535753,-0.201108
2041,0.456032,0.029093,0.564846
2042,0.854879,0.398847,0.369754
2043,0.339552,-0.515327,-0.914174
2044,0.612438,0.272886,0.788213
2045,0.235183,-0.377255,-0.650141
2046,0.498087,0.262904,0.640159
2047,0.229386,-0.268701,-0.531605
2048,0.260923,0.031537,0.300238
2049,0.309367,0.048444,0.016907
2050,0.31196,0.002593,-0.045851
2051,0.276275,-0.035685,-0.038278
2052,0.21635,-0.059925,-0.02424
2053,0.249868,0.033518,0.093443
2054,0.271626,0.021758,-0.01176
2055,0.377755,0.106129,0.084371
2056,0.248219,-0.129536,-0.235665
2057,0.322663,0.074444,0.20398
2058,0.324219,0.001556,-0.072888
2059,0.785509,0.46129,0.459734
2060,6.66592,5.88042,5.41913
2061,0.531734,-6.13419,-12.0146
2062,0.526772,-0.004962,6.12923
2063,0.202405,-0.324367,-0.319405
2064,0.390958,0.188553,0.51292
2065,0.45518,0.064222,-0.124331
2066,1.6955,1.24032,1.1761
2067,0.368533,-1.32697,-2.56729
2068,0.462143,0.09361,1.42058
2069,0.449328,-0.012815,-0.106425
2070,0.495402,0.046074,0.058889
2071,0.399033,-0.096369,-0.142443
2072,0.6509,0.251867,0.348236
2073,0.40594,-0.24496,-0.496827
2074,0.270164,-0.135776,0.109184
2075,0.33557,0.065406,0.201182
2076,0.264738,-0.070832,-0.136238
2077,0.260701,-0.004037,0.066795
2078,0.354552,0.093851,0.097888
2079,0.261016,-0.093536,-0.187387
2080,0.272349,0.011333,0.104869
2081,0.449735,0.177386,0.166053
2082,0.235701,-0.214034,-0.39142
2083,0.25083,0.015129,0.229163
2084,0.233386,-0.017444,-0.032573
2085,0.300126,0.06674,0.084184
2086,0.202683,-0.097443,-0.164183
2087,1.19052,0.987841,1.08528
2088,0.324978,-0.865546,-1.85339
2089,0.354347,0.029369,0.894915
2090,2.87095,2.5166,2.48723
2091,3.18652,0.31557,-2.20103
2092,4.50499,1.31847,1.0029
2093,5.01289,0.507902,-0.810565
2094,2.96371,-2.04918,-2.55708
2095,2.63369,-0.330014,1.71917
2096,1.00534,-1.62835,-1.29834
2097,0.632419,-0.372922,1.25543
2098,4.08775,3.45533,3.82825
2099,0.53892,-3.54883,-7.00416
2100,0.715696,0.176776,3.72561
2101,0.344015,-0.371681,-0.548457
2102,0.845509,0.501494,0.873175
2103,0.485235,-0.360274,-0.861768
2104,1.45646,0.97123,1.3315
2105,0.58016,-0.876305,-1.84753
2106,0.766325,0.186165,1.06247
2107,0.440403,-0.325922,-0.512087
2108,0.414366,-0.026037,0.299885
2109,1.64631,1.23195,1.25799
2110,1.18167,-0.464642,-1.69659
2111,0.562531,-0.619141,-0.154499
2112,0.308089,-0.254442,0.364699
2113,0.537068,0.228979,0.483421
2114,0.299997,-0.237071,-0.46605
2115,2.88452,2.58453,2.8216
2116,1.12469,-1.75983,-4.34436
2117,1.18621,0.061518,1.82135
2118,0.777621,-0.408588,-0.470106
2119,0.438384,-0.339237,0.069351
2120,0.329144,-0.10924,0.229997
2121,0.275719,-0.053425,0.055815
2122,0.259238,-0.016481,0.036944
2123,0.22346,-0.035778,-0.019297
2124,0.345644,0.122184,0.157962
2125,0.229183,-0.116461,-0.238645
2126,0.263515,0.034332,0.150793
2127,0.310941,0.047426,0.013094
2128,0.236368,-0.074573,-0.121999
2129,0.27846,0.042092,0.116665
2130,0.367959,0.089499,0.047407
2131,0.466514,0.098555,0.009056
2132,0.531808,0.065294,-0.033261
2133,0.311238,-0.22057,-0.285864
2134,0.384792,0.073554,0.294124
2135,0.325663,-0.059129,-0.132683
2136,0.623771,0.298108,0.357237
2137,0.584457,-0.039314,-0.337422
2138,0.712974,0.128517,0.167831
2139,0.697363,-0.015611,-0.144128
2140,0.594531,-0.102832,-0.087221
2141,0.463569,-0.130962,-0.02813
2142,0.299682,-0.163887,-0.032925
2143,0.412106,0.112424,0.276311
2144,0.39918,-0.012926,-0.12535
2145,0.377274,-0.021906,-0.00898
2146,0.846453,0.469179,0.491085
2147,0.531883,-0.31457,-0.783749
2148,0.363033,-0.16885,0.14572
2149,0.77738,0.414347,0.583197
2150,0.285997,-0.491383,-0.90573
2151,0.215738,-0.070259,0.421124
2152,0.21609,0.000352,0.070611
2153,0.354422,0.138332,0.13798
2154,0.305756,-0.048666,-0.186998
2155,0.444551,0.138795,0.187461
2156,0.518846,0.074295,-0.0645
2157,0.600604,0.081758,0.007463
2158,0.683548,0.082944,0.001186
2159,1.49035,0.806806,0.723862
2160,1.33143,-0.158925,-0.965731
2161,0.337625,-0.993804,-0.834879
2162,0.384125,0.0465,1.0403
2163,0.328719,-0.055406,-0.101906
2164,0.41207,0.083351,0.138757
2165,0.326644,-0.085426,-0.168777
2166,0.318589,-0.008055,0.077371
2167,0.412959,0.09437,0.102425
2168,0.406329,-0.00663,-0.101
2169,0.379273,-0.027056,-0.020426
2170,0.251275,-0.127998,-0.100942
2171,0.433606,0.182331,0.310329
2172,0.265146,-0.16846,-0.350791
2173,0.266812,0.001666,0.170126
2174,0.26546,-0.001352,-0.003018
2175,0.300108,0.034648,0.036
2176,0.294107,-0.006001,-0.040649
2177,0.370366,0.076259,0.08226
2178,0.374236,0.00387,-0.072389
2179,0.38307,0.008834,0.004964
2180,0.378255,-0.004815,-0.013649
2181,0.494235,0.11598,0.120795
2182,0.292145,-0.20209,-0.31807
2183,0.408755,0.11661,0.3187
2184,0.286386,-0.122369,-0.238979
2185,0.301553,0.015167,0.137536
2186,0.273386,-0.028167,-0.043334
2187,0.270237,-0.003149,0.025018
2188,0.422717,0.15248,0.155629
2189,0.506828,0.084111,-0.068369
2190,0.442865,-0.063963,-0.148074
2191,0.366589,-0.076276,-0.012313
2192,0.382126,0.015537,0.091813
2193,0.414032,0.031906,0.016369
2194,0.279256,-0.134776,-0.166682
2195,0.588753,0.309497,0.444273
2196,0.43631,-0.152443,-0.46194
2197,0.306589,-0.129721,0.022722
2198,0.238794,-0.067795,0.061926
2199,0.358996,0.120202,0.187997
2200,0.381644,0.022648,-0.097554
2201,0.362496,-0.019148,-0.041796
2202,0.38931,0.026814,0.045962
2203,0.340718,-0.048592,-0.075406
2204,0.3947,0.053982,0.102574
2205,0.56279,0.16809,0.114108
2206,0.380107,-0.182683,-0.350773
2207,0.431755,0.051648,0.234331
2208,0.278645,-0.15311,-0.204758
2209,0.240664,-0.037981,0.115129
2210,0.340403,0.099739,0.13772
2211,0.329644,-0.010759,-0.110498
2212,0.423736,0.094092,0.104851
2213,0.419921,-0.003815,-0.097907
2214,0.484568,0.064647,0.068462
2215,0.402458,-0.08211,-0.146757
2216,0.224164,-0.178294,-0.096184
2217,0.223034,-0.00113,0.177164
2218,0.368348,0.145314,0.146444
2219,0.275238,-0.09311,-0.238424
2220,0.38257,0.107332,0.200442
2221,0.544623,0.162053,0.054721
2222,0.335571,-0.209052,-0.371105
2223,0.306015,-0.029556,0.179496
2224,0.281682,-0.024333,0.005223
2225,0.311386,0.029704,0.054037
2226,0.361588,0.050202,0.020498
2227,0.377589,0.016001,-0.034201
2228,0.260608,-0.116981,-0.132982
2229,0.291533,0.030925,0.147906
2230,0.304589,0.013056,-0.017869
2231,0.412403,0.107814,0.094758
2232,0.402643,-0.00976,-0.117574
2233,0.382995,-0.019648,-0.009888
2234,0.508105,0.12511,0.144758
2235,0.33144,-0.176665,-0.301775
2236,0.335051,0.003611,0.180276
2237,0.259257,-0.075794,-0.079405
2238,0.227701,-0.031556,0.044238
2239,0.208553,-0.019148,0.012408
2240,0.22959,0.021037,0.040185
2241,0.293423,0.063833,0.042796
2242,0.346089,0.052666,-0.011167
2243,0.324385,-0.021704,-0.07437
2244,0.430124,0.105739,0.127443
2245,0.37231,-0.057814,-0.163553
2246,0.260571,-0.111739,-0.053925
2247,0.192924,-0.067647,0.044092
2248,0.544142,0.351218,0.418865
2249,0.451347,-0.092795,-0.444013
2250,0.222867,-0.22848,-0.135685
2251,0.319756,0.096889,0.325369
2252,1.79035,1.47059,1.37371
2253,1.77833,-0.012018,-1.48261
