Timestamp (s),Timestamp (ns),Jitter (ns)
1550,481015980,61409
1550,481077556,61576
1550,481139373,61817
1550,481201004,61631
1550,481262840,61836
1550,481324452,61612
1550,481386102,61650
1550,481447752,61650
1550,481509439,61687
1550,481571034,61595
1550,481632702,61668
1550,481694371,61669
1550,481755947,61576
1550,481817597,61650
1550,481879339,61742
1550,481940989,61650
1550,482002602,61613
1550,482064178,61576
1550,482125698,61520
1550,482187274,61576
1550,482248980,61706
1550,482310574,61594
1550,482372187,61613
1550,482433782,61595
1550,482495357,61575
1550,482557007,61650
1550,482618769,61762
1550,482680344,61575
1550,482741976,61632
1550,482803607,61631
1550,482865183,61576
1550,482926852,61669
1550,482988576,61724
1550,483050207,61631
1550,483111894,61687
1550,483173507,61613
1550,483235083,61576
1550,483296770,61687
1550,483358642,61872
1550,483420274,61632
1550,483481998,61724
1550,483543629,61631
1550,483605224,61595
1550,483667985,62761
1550,483730801,62816
1550,483792600,61799
1550,483854287,61687
1550,483916029,61742
1550,483977642,61613
1550,484062015,84373
1550,484124202,62187
1550,484185982,61780
1550,484247724,61742
1550,484309430,61706
1550,484370543,61113
1550,484432267,61724
1550,484494102,61835
1550,484556974,62872
1550,484621439,64465
1550,484682570,61131
1550,484744257,61687
1550,484806426,62169
1550,484868465,62039
1550,484930244,61779
1550,484992098,61854
1550,485053748,61650
1550,485115528,61780
1550,485177270,61742
1550,485239290,62020
1550,485304015,64725
1550,485368961,64946
1550,485416240,47279
1550,485478909,62669
1550,485541744,62835
1550,485605616,63872
1550,485669785,64169
1550,485732064,62279
1550,485780806,48742
1550,485836901,56095
1550,485898791,61890
1550,485960738,61947
1550,486022888,62150
1550,486084852,61964
1550,486147262,62410
1550,486209412,62150
1550,486274710,65298
1550,486340101,65391
1550,486403695,63594
1550,486467142,63447
1550,486516199,49057
1550,486579015,62816
1550,486641406,62391
1550,486703760,62354
1550,486765817,62057
1550,486828208,62391
1550,486895413,67205
1550,486964730,69317
1550,487029399,64669
1550,487092401,63002
1550,487156643,64242
1550,487218775,62132
1550,487282073,63298
1550,487344427,62354
1550,487410151,65724
1550,487472727,62576
1550,487534692,61965
1550,487596805,62113
1550,487659121,62316
1550,487720827,61706
1550,487782551,61724
1550,487844312,61761
1550,487905906,61594
1550,487967538,61632
1550,488065744,98206
1550,488127580,61836
1550,488189526,61946
1550,488252028,62502
1550,488315789,63761
1550,488377457,61668
1550,488437829,60372
1550,488498368,60539
1550,488559000,60632
1550,488619687,60687
1550,488680022,60335
1550,488740487,60465
1550,488801007,60520
1550,488861416,60409
1550,488921788,60372
1550,488982623,60835
1550,489043070,60447
1550,489103682,60612
1550,489164499,60817
1550,489225279,60780
1550,489285836,60557
1550,489346634,60798
1550,489407043,60409
1550,489467415,60372
1550,489527788,60373
1550,489588863,61075
1550,489649365,60502
1550,489710163,60798
1550,489770795,60632
1550,489831241,60446
1550,489891946,60705
1550,489952393,60447
1550,490012913,60520
1550,490073563,60650
1550,490134083,60520
1550,490194715,60632
1550,490255142,60427
1550,490315589,60447
1550,490376202,60613
1550,490436926,60724
1550,490497613,60687
1550,490558040,60427
1550,490618709,60669
1550,490679414,60705
1550,490740120,60706
1550,490800936,60816
1550,490862586,61650
1550,490916329,53743
1550,490977164,60835
1550,491037647,60483
1550,491098538,60891
1550,491164780,66242
1550,491229449,64669
1550,491291247,61798
1550,491353564,62317
1550,491415232,61668
1550,491477864,62632
1550,491541106,63242
1550,491602960,61854
1550,491664758,61798
1550,491726760,62002
1550,491789225,62465
1550,491851653,62428
1550,491913766,62113
1550,491976193,62427
1550,492072770,96577
1550,492135568,62798
1550,492197478,61910
1550,492259350,61872
1550,492321963,62613
1550,492383816,61853
1550,492445578,61762
1550,492509672,64094
1550,492576044,66372
1550,492641750,65706
1550,492707215,65465
1550,492772550,65335
1550,492837848,65298
1550,492903202,65354
1550,492968574,65372
1550,493034002,65428
1550,493099523,65521
1550,493164802,65279
1550,493230360,65558
1550,493295732,65372
1550,493361086,65354
1550,493426495,65409
1550,493492034,65539
1550,493557722,65688
1550,493623112,65390
1550,493688503,65391
1550,493753838,65335
1550,493819174,65336
1550,493884657,65483
1550,493949974,65317
1550,494015291,65317
1550,494080700,65409
1550,494146072,65372
1550,494211482,65410
1550,494277058,65576
1550,494342541,65483
1550,494407932,65391
1550,494473397,65465
1550,494539084,65687
1550,494604456,65372
1550,494670236,65780
1550,494735867,65631
1550,494801258,65391
1550,494866723,65465
1550,494932392,65669
1550,494997709,65317
1550,495063488,65779
1550,495129749,66261
1550,495195103,65354
1550,495265753,70650
1550,495334089,68336
1550,495400998,66909
1550,495467630,66632
1550,495533354,65724
1550,495598652,65298
1550,495664043,65391
1550,495730397,66354
1550,495796621,66224
1550,495863586,66965
1550,495929940,66354
1550,495997034,67094
1550,496089556,92522
1550,496156354,66798
1550,496216078,59724
1550,496285135,69057
1550,496350860,65725
1550,496416454,65594
1550,496481678,65224
1550,496546921,65243
1550,496612238,65317
1550,496677647,65409
1550,496742945,65298
1550,496808206,65261
1550,496873505,65299
1550,496938766,65261
1550,497003990,65224
1550,497069973,65983
1550,497135253,65280
1550,497200440,65187
1550,497265757,65317
1550,497331370,65613
1550,497396816,65446
1550,497462615,65799
1550,497528283,65668
1550,497593489,65206
1550,497658806,65317
1550,497724122,65316
1550,497789365,65243
1550,497854830,65465
1550,497919962,65132
1550,497986093,66131
1550,498051799,65706
1550,498117097,65298
1550,498182358,65261
1550,498247712,65354
1550,498313084,65372
1550,498378345,65261
1550,498443810,65465
1550,498508146,64336
1550,498573296,65150
1550,498621279,47983
1550,498686521,65242
1550,498751634,65113
1550,498816858,65224
1550,498882286,65428
1550,498947714,65428
1550,499013068,65354
1550,499078366,65298
1550,499143664,65298
1550,499208870,65206
1550,499274131,65261
1550,499339429,65298
1550,499404839,65410
1550,499470396,65557
1550,499535676,65280
1550,499600937,65261
1550,499667087,66150
1550,499732663,65576
1550,499798110,65447
1550,499863556,65446
1550,499928873,65317
1550,499994245,65372
1550,500074062,79817
1550,500139620,65558
1550,500205437,65817
1550,500270920,65483
1550,500336255,65335
1550,500401628,65373
1550,500466963,65335
1550,500532280,65317
1550,500597522,65242
1550,500661246,63724
1550,500723156,61910
1550,500782565,59409
1550,500844585,62020
1550,500906346,61761
1550,500968218,61872
1550,501029979,61761
1550,501091685,61706
1550,501153372,61687
1550,501215115,61743
1550,501276839,61724
1550,501338544,61705
1550,501400157,61613
1550,501461918,61761
1550,501523772,61854
1550,501585459,61687
1550,501647109,61650
1550,501708925,61816
1550,501770594,61669
1550,501832299,61705
1550,501893986,61687
1550,501955599,61613
1550,502017305,61706
1550,502079066,61761
1550,502741900,662834
1550,502788624,46724
1550,502851293,62669
1550,502913554,62261
1550,502975204,61650
1550,503037780,62576
1550,503099707,61927
1550,503161394,61687
1550,503223118,61724
1550,503284861,61743
1550,503346585,61724
1550,503408328,61743
1550,503470181,61853
1550,503531868,61687
1550,503593611,61743
1550,503655390,61779
1550,503717133,61743
1550,503778987,61854
1550,503840711,61724
1550,503902435,61724
1550,503964122,61687
1550,504045550,81428
1550,504107181,61631
1550,504169054,61873
1550,504230722,61668
1550,504292261,61539
1550,504353818,61557
1550,504415561,61743
1550,504477137,61576
1550,504538916,61779
1550,504600511,61595
1550,504662068,61557
1550,504723663,61595
1550,504785350,61687
1550,504846963,61613
1550,504908742,61779
1550,504970429,61687
1550,505032005,61576
1550,505093600,61595
1550,505155287,61687
1550,505216899,61612
1550,505278531,61632
1550,505340144,61613
1550,505401757,61613
1550,505463333,61576
1550,505525001,61668
1550,505586596,61595
1550,505648375,61779
1550,505709933,61558
1550,505771508,61575
1550,505833084,61576
1550,505894697,61613
1550,505956273,61576
1550,506017997,61724
1550,506079555,61558
1550,506141149,61594
1550,506202706,61557
1550,506264264,61558
1550,506325877,61613
1550,506387582,61705
1550,506449214,61632
1550,506510771,61557
1550,506572403,61632
1550,506634052,61649
1550,506695665,61613
1550,506757408,61743
1550,506818965,61557
1550,506880523,61558
1550,506942099,61576
1550,507003656,61557
1550,507065158,61502
1550,507126900,61742
1550,507188550,61650
1550,507250145,61595
1550,507311684,61539
1550,507373241,61557
1550,507434854,61613
1550,507496559,61705
1550,507558117,61558
1550,507619693,61576
1550,507681269,61576
1550,507742863,61594
1550,507804457,61594
1550,507866163,61706
1550,507927739,61576
1550,507989315,61576
1550,508059335,70020
1550,508121078,61743
1550,508182858,61780
1550,508244656,61798
1550,508306250,61594
1550,508367826,61576
1550,508429402,61576
1550,508491015,61613
1550,508552609,61594
1550,508614333,61724
1550,508675946,61613
1550,508737485,61539
1550,508799061,61576
1550,508860600,61539
1550,508922157,61557
1550,508983826,61669
1550,509045402,61576
1550,509106996,61594
1550,509168553,61557
1550,509230129,61576
1550,509291687,61558
1550,509353392,61705
1550,509415042,61650
1550,509476581,61539
1550,509538138,61557
1550,509599770,61632
1550,509661383,61613
1550,509723144,61761
1550,509784794,61650
1550,509846462,61668
1550,509908094,61632
1550,509969651,61557
1550,510031208,61557
1550,510092895,61687
1550,510154453,61558
1550,510215973,61520
1550,510277568,61595
1550,510339162,61594
1550,510400756,61594
1550,510462480,61724
1550,510524038,61558
1550,510585706,61668
1550,510647338,61632
1550,510708932,61594
1550,510770508,61576
1550,510832269,61761
1550,510893901,61632
1550,510955458,61557
1550,511017071,61613
1550,511078776,61705
1550,511140408,61632
1550,511202243,61835
1550,511263930,61687
1550,511325599,61669
1550,511387286,61687
1550,511448936,61650
1550,511510474,61538
1550,511572236,61762
1550,511633848,61612
1550,511695406,61558
1550,511756982,61576
1550,511818613,61631
1550,511880226,61613
1550,511941932,61706
1550,512011823,69891
1550,512074306,62483
1550,512135956,61650
1550,512197643,61687
1550,512259367,61724
1550,512321165,61798
1550,512382908,61743
1550,512444595,61687
1550,512506300,61705
1550,512567876,61576
1550,512629470,61594
1550,512691176,61706
1550,512752752,61576
1550,512814383,61631
1550,512875959,61576
1550,512937609,61650
1550,512999167,61558
1550,513060909,61742
1550,513122522,61613
1550,513184061,61539
1550,513245637,61576
1550,513307213,61576
1550,513368807,61594
1550,513430642,61835
1550,513492237,61595
1550,513553776,61539
1550,513615351,61575
1550,513676927,61576
1550,513738503,61576
1550,513800283,61780
1550,513861914,61631
1550,513923546,61632
1550,513985214,61668
1550,514046938,61724
1550,514108570,61632
1550,514170312,61742
1550,514231962,61650
1550,514293557,61595
1550,514355133,61576
1550,514416708,61575
1550,514478340,61632
1550,514540027,61687
1550,514601677,61650
1550,514663290,61613
1550,514724884,61594
1550,514786479,61595
1550,514848073,61594
1550,514909853,61780
1550,514971503,61650
1550,515033134,61631
1550,515094784,61650
1550,515156416,61632
1550,515217991,61575
1550,515279734,61743
1550,515341421,61687
1550,515403071,61650
1550,515464684,61613
1550,515526352,61668
1550,515587984,61632
1550,515649708,61724
1550,515711284,61576
1550,515772841,61557
1550,515834417,61576
1550,515896049,61632
1550,515957587,61538
1550,516027941,70354
1550,516089702,61761
1550,516151463,61761
1550,516213113,61650
1550,516274726,61613
1550,516336302,61576
1550,516398063,61761
1550,516459732,61669
1550,516521345,61613
1550,516582958,61613
1550,516644608,61650
1550,516706221,61613
1550,516767963,61742
1550,516829632,61669
1550,516891300,61668
1550,516952913,61613
1550,517014619,61706
1550,517076195,61576
1550,517137937,61742
1550,517199569,61632
1550,517261200,61631
1550,517322850,61650
1550,517384481,61631
1550,517446094,61613
1550,517507818,61724
1550,517569468,61650
1550,517631118,61650
1550,517692787,61669
1550,517754437,61650
1550,517816050,61613
1550,517877774,61724
1550,517939405,61631
1550,518001092,61687
1550,518062687,61595
1550,518124244,61557
1550,518185801,61557
1550,518247562,61761
1550,518309138,61576
1550,518370788,61650
1550,518432438,61650
1550,518494051,61613
1550,518555701,61650
1550,518617462,61761
1550,518679075,61613
1550,518740688,61613
1550,518802301,61613
1550,518863933,61632
1550,518925545,61612
1550,518987251,61706
1550,519048864,61613
1550,519110440,61576
1550,519172053,61613
1550,519233740,61687
1550,519295297,61557
1550,519357058,61761
1550,519418690,61632
1550,519480229,61539
1550,519541823,61594
1550,519603473,61650
1550,519665049,61576
1550,519726754,61705
1550,519788404,61650
1550,519850036,61632
1550,519911649,61613
1550,519973280,61631
1550,520033912,60632
1550,520095876,61964
1550,520157637,61761
1550,520219380,61743
1550,520281086,61706
1550,520342828,61742
1550,520404441,61613
1550,520466202,61761
1550,520527834,61632
1550,520589428,61594
1550,520651022,61594
1550,520712691,61669
1550,520774415,61724
1550,520836139,61724
1550,520897752,61613
1550,520959309,61557
1550,521020885,61576
1550,521082517,61632
1550,521144055,61538
1550,521205761,61706
1550,521267318,61557
1550,521328987,61669
1550,521390637,61650
1550,521452324,61687
1550,521513937,61613
1550,521575809,61872
1550,521637829,62020
1550,521699516,61687
1550,521761296,61780
1550,521824427,63131
1550,521886337,61910
1550,521949005,62668
1550,522011674,62669
1550,522073898,62224
1550,522135529,61631
1550,522198031,62502
1550,522260440,62409
1550,522322590,62150
1550,522384333,61743
1550,522446131,61798
1550,522507762,61631
1550,522569579,61817
1550,522631266,61687
1550,522693120,61854
1550,522754862,61742
1550,522816568,61706
1550,522878255,61687
1550,522939960,61705
1550,523001647,61687
1550,523063464,61817
1550,523125151,61687
1550,523186838,61687
1550,523248562,61724
1550,523310360,61798
1550,523371973,61613
1550,523433790,61817
1550,523495569,61779
1550,523557349,61780
1550,523619110,61761
1550,523680834,61724
1550,523742577,61743
1550,523804393,61816
1550,523866117,61724
1550,523927916,61799
1550,523989603,61687
1550,524056327,66724
1550,524118069,61742
1550,524180127,62058
1550,524241943,61816
1550,524303667,61724
1550,524365336,61669
1550,524427078,61742
1550,524488765,61687
1550,524550656,61891
1550,524612399,61743
1550,524674104,61705
1550,524735847,61743
1550,524797552,61705
1550,524859239,61687
1550,524921093,61854
1550,524982836,61743
1550,525044523,61687
1550,525106247,61724
1550,525168008,61761
1550,525229750,61742
1550,525291567,61817
1550,525353291,61724
1550,525414978,61687
1550,525476684,61706
1550,525538408,61724
1550,525600076,61668
1550,525661874,61798
1550,525723654,61780
1550,525785359,61705
1550,525847102,61743
1550,525908826,61724
1550,525970494,61668
1550,526032348,61854
1550,526094072,61724
1550,526155759,61687
1550,526217465,61706
1550,526279263,61798
1550,526340913,61650
1550,526402785,61872
1550,526464491,61706
1550,526526233,61742
1550,526587976,61743
1550,526649700,61724
1550,526711424,61724
1550,526773240,61816
1550,527391981,618741
1550,527438482,46501
1550,527501077,62595
1550,527563004,61927
1550,527624803,61799
1550,527686971,62168
1550,527748640,61669
1550,527810419,61779
1550,527872162,61743
1550,527933923,61761
1550,527995684,61761
1550,528073705,78021
1550,528138021,64316
1550,528199005,60984
1550,528259451,60446
1550,528319879,60428
1550,528380325,60446
1550,528440827,60502
1550,528501199,60372
1550,528562590,61391
1550,528624369,61779
1550,528686112,61743
1550,528747984,61872
1550,528809801,61817
1550,528871599,61798
1550,528933452,61853
1550,528995195,61743
1550,529057012,61817
1550,529118717,61705
1550,529180626,61909
1550,529242369,61743
1550,529304186,61817
1550,529365928,61742
1550,529427726,61798
1550,529489543,61817
1550,529551360,61817
1550,529613047,61687
1550,529674622,61575
1550,529736272,61650
1550,529797959,61687
1550,529859924,61965
1550,529921722,61798
1550,529983446,61724
1550,530045078,61632
1550,530106728,61650
1550,530168507,61779
1550,530230194,61687
1550,530292067,61873
1550,530353791,61724
1550,530415459,61668
1550,530477220,61761
1550,530538981,61761
1550,530600761,61780
1550,530662633,61872
1550,530724376,61743
1550,530786026,61650
1550,530847713,61687
1550,530909474,61761
1550,530971124,61650
1550,531033014,61890
1550,531094739,61725
1550,531156388,61649
1550,531218113,61725
1550,531279837,61724
1550,531341579,61742
1550,531403340,61761
1550,531465046,61706
1550,531526733,61687
1550,531588438,61705
1550,531650181,61743
1550,531711831,61650
1550,531773666,61835
1550,531835409,61743
1550,531897077,61668
1550,531958764,61687
1550,532034933,76169
1550,532096824,61891
1550,532158826,62002
1550,532220550,61724
1550,532282292,61742
1550,532343905,61613
1550,532405574,61669
1550,532467261,61687
1550,532529040,61779
1550,532590801,61761
1550,532652488,61687
1550,532714194,61706
1550,532775918,61724
1550,532837494,61576
1550,532899273,61779
1550,532960923,61650
1550,533022573,61650
1550,533084334,61761
1550,533146114,61780
1550,533207764,61650
1550,533269599,61835
1550,533331286,61687
1550,533393047,61761
1550,533454753,61706
1550,533516495,61742
1550,533578201,61706
1550,533640054,61853
1550,533701741,61687
1550,533763466,61725
1550,533825097,61631
1550,533886840,61743
1550,533948527,61687
1550,534010380,61853
1550,534072104,61724
1550,534133828,61724
1550,534195478,61650
1550,534257184,61706
1550,534318908,61724
1550,534380743,61835
1550,534442449,61706
1550,534504043,61594
1550,534565656,61613
1550,534627361,61705
1550,534689011,61650
1550,534750810,61799
1550,534812441,61631
1550,534874035,61594
1550,534935704,61669
1550,534997298,61594
1550,535058930,61632
1550,535120728,61798
1550,535182452,61724
1550,535244157,61705
1550,535305826,61669
1550,535367550,61724
1550,535429218,61668
1550,535490980,61762
1550,535552611,61631
1550,535614224,61613
1550,535675818,61594
1550,535737431,61613
1550,535798933,61502
1550,535860639,61706
1550,535922252,61613
1550,535983772,61520
1550,536042755,58983
1550,536104572,61817
1550,536166111,61539
1550,536227983,61872
1550,536289503,61520
1550,536351024,61521
1550,536412525,61501
1550,536474101,61576
1550,536535640,61539
1550,536597272,61632
1550,536658792,61520
1550,536720312,61520
1550,536781740,61428
1550,536843297,61557
1550,536904762,61465
1550,536966412,61650
1550,537028006,61594
1550,537089656,61650
1550,537151084,61428
1550,537212549,61465
1550,537273940,61391
1550,537335627,61687
1550,537397166,61539
1550,537458630,61464
1550,537520169,61539
1550,537581727,61558
1550,537643210,61483
1550,537704841,61631
1550,537766325,61484
1550,537827789,61464
1550,537889291,61502
1550,537950812,61521
1550,538012276,61464
1550,538073945,61669
1550,538135428,61483
1550,538196930,61502
1550,538258395,61465
1550,538319897,61502
1550,538381343,61446
1550,538442919,61576
1550,538504439,61520
1550,538565959,61520
1550,538627498,61539
1550,538689074,61576
1550,538750576,61502
1550,538812300,61724
1550,538873820,61520
1550,538935396,61576
1550,538996935,61539
1550,539041881,44946
1550,539103364,61483
1550,539164922,61558
1550,539226442,61520
1550,539287962,61520
1550,539349464,61502
1550,539411003,61539
1550,539472505,61502
1550,539534081,61576
1550,539595582,61501
1550,539640399,44817
1550,539701845,61446
1550,539763384,61539
1550,539824885,61501
1550,539886443,61558
1550,539947945,61502
1550,540033003,85058
1550,540094727,61724
1550,540156358,61631
1550,540217879,61521
1550,540279658,61779
1550,540341327,61669
1550,540402977,61650
1550,540464553,61576
1550,540526073,61520
1550,540587538,61465
1550,540649262,61724
1550,540710856,61594
1550,540772506,61650
1550,540834100,61594
1550,540895732,61632
1550,540957308,61576
1550,541018958,61650
1550,541080534,61576
1550,541142073,61539
1550,541203537,61464
1550,541265095,61558
1550,541326597,61502
1550,541388246,61649
1550,541449730,61484
1550,541511232,61502
1550,541572715,61483
1550,541634180,61465
1550,541695570,61390
1550,541757239,61669
1550,541818722,61483
1550,541880224,61502
1550,541941615,61391
1550,542003154,61539
1550,542064618,61464
1550,542126194,61576
1550,542187733,61539
1550,542249253,61520
1550,542310755,61502
1550,542372257,61502
1550,542433722,61465
1550,542495372,61650
1550,542556837,61465
1550,542618320,61483
1550,542679803,61483
1550,542741342,61539
1550,542802825,61483
1550,542864512,61687
1550,542925959,61447
1550,542987460,61501
1550,543048925,61465
1550,543110464,61539
1550,543171947,61483
1550,543233597,61650
1550,543295099,61502
1550,543356582,61483
1550,543418029,61447
1550,543479493,61464
1550,543540977,61484
1550,543602645,61668
1550,543664129,61484
1550,543725630,61501
1550,543787132,61502
1550,543848671,61539
1550,543910154,61483
1550,543971823,61669
1550,544041973,70150
1550,544103716,61743
1550,544165458,61742
1550,544227182,61724
1550,544288832,61650
1550,544350630,61798
1550,544412206,61576
1550,544473801,61595
1550,544535302,61501
1550,544596897,61595
1550,544658491,61594
1550,544703530,45039
1550,544765180,61650
1550,544826774,61594
1550,544888387,61613
1550,544949944,61557
1550,545011520,61576
1550,545073318,61798
1550,545134931,61613
1550,545196433,61502
1550,545258028,61595
1550,545319566,61538
1550,545381161,61595
1550,545442866,61705
1550,545504498,61632
1550,545566037,61539
1550,545627538,61501
1550,545689040,61502
1550,545750561,61521
1550,545812155,61594
1550,545873694,61539
1550,545935233,61539
1550,545996753,61520
1550,546058255,61502
1550,546119812,61557
1550,546181462,61650
1550,546243020,61558
1550,546304503,61483
1550,546365986,61483
1550,546427544,61558
1550,546489064,61520
1550,546550714,61650
1550,546612271,61557
1550,546673755,61484
1550,546735275,61520
1550,546796777,61502
1550,546858260,61483
1550,546919947,61687
1550,546981486,61539
1550,547043043,61557
1550,547104545,61502
1550,547166084,61539
1550,547227623,61539
1550,547289273,61650
1550,547350830,61557
1550,547412350,61520
1550,547473852,61502
1550,547535373,61521
1550,547596893,61520
1550,547658524,61631
1550,547720082,61558
1550,547781565,61483
1550,547843085,61520
1550,547904606,61521
1550,547966126,61520
1550,548035128,69002
1550,548096871,61743
1550,548158484,61613
1550,548220115,61631
1550,548281747,61632
1550,548343304,61557
1550,548404991,61687
1550,548466511,61520
1550,548528050,61539
1550,548589570,61520
1550,548651072,61502
1550,548712537,61465
1550,548774150,61613
1550,548835726,61576
1550,548897320,61594
1550,548958970,61650
1550,549020491,61521
1550,549082029,61538
1550,549143735,61706
1550,549205274,61539
1550,549266776,61502
1550,549328277,61501
1550,549389779,61502
1550,549451263,61484
1550,549512894,61631
1550,549574396,61502
1550,549635861,61465
1550,549680677,44816
1550,549742197,61520
1550,549803680,61483
1550,549865497,61817
1550,549927129,61632
1550,549988667,61538
1550,550050206,61539
1550,550111801,61595
1550,550173358,61557
1550,550235230,61872
1550,550296917,61687
1550,550341863,44946
1550,550403439,61576
1550,550465052,61613
1550,550526831,61779
1550,550588611,61780
1550,550650261,61650
1550,550711874,61613
1550,550773505,61631
1550,550835100,61595
1550,550896694,61594
1550,550958511,61817
1550,551020087,61576
1550,551081737,61650
1550,551143294,61557
1550,551204926,61632
1550,551266576,61650
1550,551328485,61909
1550,551947040,618555
1550,551991319,44279
1550,552065377,74058
1550,552126990,61613
1550,552188788,61798
1550,552250808,62020
1550,552312514,61706
1550,552374238,61724
1550,552435962,61724
1550,552497630,61668
1550,552559280,61650
1550,552621153,61873
1550,552682895,61742
1550,552744656,61761
1550,552806362,61706
1550,552868160,61798
1550,552929828,61668
1550,552991756,61928
1550,553053536,61780
1550,553115297,61761
1550,553176928,61631
1550,553238597,61669
1550,553300543,61946
1550,553362452,61909
1550,553424139,61687
1550,553485900,61761
1550,553547606,61706
1550,553609274,61668
1550,553671035,61761
1550,553733019,61984
1550,553794687,61668
1550,553856374,61687
1550,553918043,61669
1550,553979711,61668
1550,554041417,61706
1550,554103326,61909
1550,554165032,61706
1550,554226700,61668
1550,554288369,61669
1550,554350019,61650
1550,554411835,61816
1550,554473744,61909
1550,554535487,61743
1550,554597211,61724
1550,554658842,61631
1550,554720511,61669
1550,554782198,61687
1550,554844478,62280
1550,554906183,61705
1550,554967907,61724
1550,555029539,61632
1550,555091207,61668
1550,555152950,61743
1550,555214822,61872
1550,555276694,61872
1550,555338455,61761
1550,555400142,61687
1550,555461792,61650
1550,555523516,61724
1550,555585388,61872
1550,555647112,61724
1550,555708818,61706
1550,555770505,61687
1550,555832173,61668
1550,555893860,61687
1550,555955825,61965
1550,556026938,71113
1550,556088792,61854
1550,556150553,61761
1550,556212203,61650
1550,556273835,61632
1550,556335651,61816
1550,556397190,61539
1550,556458822,61632
1550,556520416,61594
1550,556582047,61631
1550,556643846,61799
1550,556705718,61872
1550,556767349,61631
1550,556829018,61669
1550,556890668,61650
1550,556952336,61668
1550,557013986,61650
1550,557076081,62095
1550,557137694,61613
1550,557199306,61612
1550,557260882,61576
1550,557322569,61687
1550,557384201,61632
1550,557446092,61891
1550,557507779,61687
1550,557569447,61668
1550,557630986,61539
1550,557692728,61742
1550,557754360,61632
1550,557816195,61835
1550,557877771,61576
1550,557939365,61594
1550,558000978,61613
1550,558062573,61595
1550,558124241,61668
1550,558186058,61817
1550,558247689,61631
1550,558309561,61872
1550,558371249,61688
1550,558432898,61649
1550,558494511,61613
1550,558556310,61799
1550,558617941,61631
1550,558679554,61613
1550,558741111,61557
1550,558802743,61632
1550,558864430,61687
1550,558926469,62039
1550,558988082,61613
1550,559049713,61631
1550,559111270,61557
1550,559172920,61650
1550,559234496,61576
1550,559296350,61854
1550,559357907,61557
1550,559419594,61687
1550,559481207,61613
1550,559542820,61613
1550,559604489,61669
1550,559666250,61761
1550,559727844,61594
1550,559789476,61632
1550,559851033,61557
1550,559912683,61650
1550,559974296,61613
1550,560043483,69187
1550,560105244,61761
1550,560166987,61743
1550,560228785,61798
1550,560290509,61724
1550,560352159,61650
1550,560413957,61798
1550,560475551,61594
1550,560537183,61632
1550,560598888,61705
1550,560660705,61817
1550,560722411,61706
1550,560784672,62261
1550,560846303,61631
1550,560907972,61669
1550,560969622,61650
1550,561031198,61576
1550,561092866,61668
1550,786944193,225851327
1550,787004917,60724
1550,787071141,66224
1550,787138698,67557
1550,787205293,66595
1550,787269499,64206
1550,787333778,64279
1550,787389706,55928
1550,787457912,68206
1550,787527895,69983
1550,787594990,67095
1550,787661529,66539
1550,787728253,66724
1550,787794773,66520
1550,787862590,67817
1550,787928833,66243
1550,787995261,66428
1550,788078449,83188
1550,788129895,51446
1550,788180563,50668
1550,788247028,66465
1550,788314030,67002
1550,788380383,66353
1550,788447645,67262
1550,788514702,67057
1550,788580908,66206
1550,788646910,66002
1550,788713041,66131
1550,788779414,66373
1550,788845453,66039
1550,788911881,66428
1550,788978216,66335
1550,789044533,66317
1550,789098645,54112
1550,789165110,66465
1550,789224594,59484
1550,789291281,66687
1550,789358338,67057
1550,789423692,65354
1550,789489824,66132
1550,789556548,66724
1550,789624939,68391
1550,789691256,66317
1550,789757332,66076
1550,789823611,66279
1550,789889891,66280
1550,789956652,66761
1550,790023099,66447
1550,790089249,66150
1550,790155399,66150
1550,790221623,66224
1550,790287921,66298
1550,790354072,66151
1550,790420222,66150
1550,790486631,66409
1550,790552874,66243
1550,790618913,66039
1550,790685396,66483
1550,790752324,66928
1550,790818548,66224
1550,790884735,66187
1550,790950774,66039
1550,791016962,66188
1550,791083112,66150
1550,791149373,66261
1550,791215412,66039
1550,791281673,66261
1550,791347731,66058
1550,791413955,66224
1550,791480327,66372
1550,791546533,66206
1550,791612609,66076
1550,791679166,66557
1550,791745465,66299
1550,791811670,66205
1550,791878043,66373
1550,791944119,66076
1550,792047992,103873
1550,792115161,67169
1550,792181459,66298
1550,792247628,66169
1550,792313722,66094
1550,792380724,67002
1550,792447523,66799
1550,792515173,67650
1550,792581582,66409
1550,792647603,66021
1550,792713697,66094
1550,792779921,66224
1550,792846960,67039
1550,792913870,66910
1550,792980557,66687
1550,793046800,66243
1550,793113190,66390
1550,793180155,66965
1550,793245880,65725
1550,793304585,58705
1550,793365420,60835
1550,793431422,66002
1550,793530295,98873
1550,793597797,67502
1550,793664133,66336
1550,793730672,66539
1550,793796896,66224
1550,793864268,67372
1550,793930455,66187
1550,793997328,66873
1550,794063293,65965
1550,794129313,66020
1550,794194685,65372
1550,794260039,65354
1550,794325337,65298
1550,794390617,65280
1550,794455897,65280
1550,794521269,65372
1550,794587438,66169
1550,794654514,67076
1550,794720720,66206
1550,794787333,66613
1550,794853390,66057
1550,794919837,66447
1550,794986264,66427
1550,795053137,66873
1550,795113731,60594
1550,795179955,66224
1550,795242402,62447
1550,795304070,61668
1550,795370535,66465
1550,795436815,66280
1550,795502891,66076
1550,795568893,66002
1550,795635006,66113
1550,795701767,66761
1550,795767788,66021
1550,795833864,66076
