Timestamp (s),Timestamp (ns),Jitter (ns)
1168,172010233,55648
1168,172065862,55629
1168,172121491,55629
1168,172177139,55648
1168,172232768,55629
1168,172288398,55630
1168,172344046,55648
1168,172399675,55629
1168,172455304,55629
1168,172510952,55648
1168,172566581,55629
1168,172622211,55630
1168,172677859,55648
1168,172733488,55629
1168,172789117,55629
1168,172844765,55648
1168,172900394,55629
1168,172956024,55630
1168,173011672,55648
1168,173067301,55629
1168,173122930,55629
1168,173178578,55648
1168,173234207,55629
1168,173289837,55630
1168,173345484,55647
1168,173401114,55630
1168,173456743,55629
1168,173512372,55629
1168,173568020,55648
1168,173623650,55630
1168,173679279,55629
1168,173734927,55648
1168,173790556,55629
1168,173846185,55629
1168,173901833,55648
1168,173957463,55630
1168,174013092,55629
1168,174068740,55648
1168,174124369,55629
1168,174179998,55629
1168,174235646,55648
1168,174291275,55629
1168,174346905,55630
1168,174402553,55648
1168,174458182,55629
1168,174513811,55629
1168,174569459,55648
1168,174625088,55629
1168,174680718,55630
1168,174736366,55648
1168,174791995,55629
1168,174847624,55629
1168,174903254,55630
1168,174958901,55647
1168,175014531,55630
1168,175070160,55629
1168,175125808,55648
1168,175181437,55629
1168,175237067,55630
1168,175292714,55647
1168,175348344,55630
1168,175403973,55629
1168,175459621,55648
1168,175515250,55629
1168,175570879,55629
1168,175626527,55648
1168,175682157,55630
1168,175737786,55629
1168,175793434,55648
1168,175849063,55629
1168,175904692,55629
1168,175960340,55648
1168,176015988,55648
1168,176071617,55629
1168,176127265,55648
1168,176182895,55630
1168,176238524,55629
1168,176294172,55648
1168,176349801,55629
1168,176405430,55629
1168,176461060,55630
1168,176516708,55648
1168,176572337,55629
1168,176627966,55629
1168,176683614,55648
1168,176739243,55629
1168,176794873,55630
1168,176850520,55647
1168,176906150,55630
1168,176961779,55629
1168,177017427,55648
1168,177073056,55629
1168,177128686,55630
1168,177184333,55647
1168,177239963,55630
1168,177295592,55629
1168,177351240,55648
1168,177406869,55629
1168,177462499,55630
1168,177518146,55647
1168,177573776,55630
1168,177629405,55629
1168,177685034,55629
1168,177740682,55648
1168,177796312,55630
1168,177851941,55629
1168,177907589,55648
1168,177963218,55629
1168,178018847,55629
1168,178074495,55648
1168,178130124,55629
1168,178185754,55630
1168,178241402,55648
1168,178297031,55629
1168,178352660,55629
1168,178408308,55648
1168,178463937,55629
1168,178519567,55630
1168,178575215,55648
1168,178630844,55629
1168,178686473,55629
1168,178742121,55648
1168,178797750,55629
1168,178853380,55630
1168,178909028,55648
1168,178964657,55629
1168,179020286,55629
1168,179075934,55648
1168,179131563,55629
1168,179187193,55630
1168,179242840,55647
1168,179298470,55630
1168,179354099,55629
1168,179409728,55629
1168,179465376,55648
1168,179521006,55630
1168,179576635,55629
1168,179632283,55648
1168,179687912,55629
1168,179743541,55629
1168,179799189,55648
1168,179854819,55630
1168,179910448,55629
1168,179966096,55648
1168,180021744,55648
1168,180077391,55647
1168,180133021,55630
1168,180188650,55629
1168,180244298,55648
1168,180299927,55629
1168,180355556,55629
1168,180411186,55630
1168,180466834,55648
1168,180522463,55629
1168,180578092,55629
1168,180633740,55648
1168,180689369,55629
1168,180744999,55630
1168,180800647,55648
1168,180856276,55629
1168,180911905,55629
1168,180967553,55648
1168,181023182,55629
1168,181078812,55630
1168,181134460,55648
1168,181190089,55629
1168,181245718,55629
1168,181301366,55648
1168,181356995,55629
1168,181412625,55630
1168,181468273,55648
1168,181523902,55629
1168,181579531,55629
1168,181635179,55648
1168,181690808,55629
1168,181746438,55630
1168,181802067,55629
1168,181857715,55648
1168,181913344,55629
1168,181968973,55629
1168,182024621,55648
1168,182080251,55630
1168,182135880,55629
1168,182191528,55648
1168,182247157,55629
1168,182302786,55629
1168,182358434,55648
1168,182414064,55630
1168,182469693,55629
1168,182525341,55648
1168,182580970,55629
1168,182636599,55629
1168,182692247,55648
1168,182747876,55629
1168,182803506,55630
1168,182859154,55648
1168,182914783,55629
1168,182970412,55629
1168,183026060,55648
1168,183081689,55629
1168,183137319,55630
1168,183192967,55648
1168,183248596,55629
1168,183304225,55629
1168,183359855,55630
1168,183415502,55647
1168,183471132,55630
1168,183526761,55629
1168,183582409,55648
1168,183638038,55629
1168,183693668,55630
1168,183749315,55647
1168,183804945,55630
1168,183860574,55629
1168,183916222,55648
1168,183971851,55629
1168,184027499,55648
1168,184083147,55648
1168,184138776,55629
1168,184194405,55629
1168,184250053,55648
1168,184305683,55630
1168,184361312,55629
1168,184416960,55648
1168,184472589,55629
1168,184528218,55629
1168,184583848,55630
1168,184639496,55648
1168,184695125,55629
1168,184750754,55629
1168,184806402,55648
1168,184862031,55629
1168,184917661,55630
1168,184973309,55648
1168,185028938,55629
1168,185084567,55629
1168,185140215,55648
1168,185195844,55629
1168,185251474,55630
1168,185307121,55647
1168,185362751,55630
1168,185418380,55629
1168,185474028,55648
1168,185529657,55629
1168,185585287,55630
1168,185640934,55647
1168,185696564,55630
1168,185752193,55629
1168,185807841,55648
1168,185863470,55629
1168,185919100,55630
1168,185974747,55647
1168,186030377,55630
1168,186086006,55629
1168,186141654,55648
1168,186197283,55629
1168,186252913,55630
1168,186308542,55629
1168,186364190,55648
1168,186419819,55629
1168,186475448,55629
1168,186531096,55648
1168,186586725,55629
1168,186642355,55630
1168,186698003,55648
1168,186753632,55629
1168,186809261,55629
1168,186864909,55648
1168,186920538,55629
1168,186976168,55630
1168,187031816,55648
1168,187087445,55629
1168,187143074,55629
1168,187198722,55648
1168,187254351,55629
1168,187309981,55630
1168,187365629,55648
1168,187421258,55629
1168,187476887,55629
1168,187532516,55629
1168,187588164,55648
1168,187643794,55630
1168,187699423,55629
1168,187755071,55648
1168,187810700,55629
1168,187866329,55629
1168,187921977,55648
1168,187977607,55630
1168,188033254,55647
1168,188088902,55648
1168,188144532,55630
1168,188200161,55629
1168,188255809,55648
1168,188311438,55629
1168,188367067,55629
1168,188422715,55648
1168,188478345,55630
1168,188533974,55629
1168,188589622,55648
1168,188645251,55629
1168,188700880,55629
1168,188756528,55648
1168,188812158,55630
1168,188867787,55629
1168,188923435,55648
1168,188979064,55629
1168,189034693,55629
1168,189090323,55630
1168,189145970,55647
1168,189201600,55630
1168,189257229,55629
1168,189312877,55648
1168,189368506,55629
1168,189424136,55630
1168,189479783,55647
1168,189535413,55630
1168,189591042,55629
1168,189646690,55648
1168,189702319,55629
1168,189757949,55630
1168,189813596,55647
1168,189869226,55630
1168,189924855,55629
1168,189980503,55648
1168,190036132,55629
1168,190091761,55629
1168,190147409,55648
1168,190203039,55630
1168,190258668,55629
1168,190314316,55648
1168,190369945,55629
1168,190425574,55629
1168,190481222,55648
1168,190536852,55630
1168,190592481,55629
1168,190648129,55648
1168,190703758,55629
1168,190759387,55629
1168,190815035,55648
1168,190870665,55630
1168,190926294,55629
1168,190981942,55648
1168,191037571,55629
1168,191093200,55629
1168,191148830,55630
1168,191204478,55648
1168,191260107,55629
1168,191315736,55629
1168,191371384,55648
1168,191427013,55629
1168,191482643,55630
1168,191538290,55647
1168,191593920,55630
1168,191649549,55629
1168,191705197,55648
1168,191760826,55629
1168,191816456,55630
1168,191872103,55647
1168,191927733,55630
1168,191983362,55629
1168,192039028,55666
1168,192094658,55630
1168,192150287,55629
1168,192205935,55648
1168,192261564,55629
1168,192317194,55630
1168,192372841,55647
1168,192428471,55630
1168,192484100,55629
1168,192539748,55648
1168,192595377,55629
1168,192651006,55629
1168,192706636,55630
1168,192762284,55648
1168,192817913,55629
1168,192873542,55629
1168,192929190,55648
1168,192984819,55629
1168,193040449,55630
1168,193096097,55648
1168,193151726,55629
1168,193207355,55629
1168,193263003,55648
1168,193318632,55629
1168,193374262,55630
1168,193429910,55648
1168,193485539,55629
1168,193541168,55629
1168,193596816,55648
1168,193652445,55629
1168,193708075,55630
1168,193763722,55647
1168,193819352,55630
1168,193874981,55629
1168,193930629,55648
1168,193986258,55629
1168,194041888,55630
1168,194097535,55647
1168,194153165,55630
1168,194208794,55629
1168,194264442,55648
1168,194320071,55629
1168,194375701,55630
1168,194431330,55629
1168,194486978,55648
1168,194542607,55629
1168,194598236,55629
1168,194653884,55648
1168,194709514,55630
1168,194765143,55629
1168,194820791,55648
1168,194876420,55629
1168,194932049,55629
1168,194987697,55648
1168,195043326,55629
1168,195098956,55630
1168,195154604,55648
1168,195210233,55629
1168,195265862,55629
1168,195321510,55648
1168,195377139,55629
1168,195432769,55630
1168,195488417,55648
1168,195544046,55629
1168,195599675,55629
1168,195655305,55630
1168,195710952,55647
1168,195766582,55630
1168,195822211,55629
1168,195877859,55648
1168,195933488,55629
1168,195989118,55630
1168,196044784,55666
1168,196100413,55629
1168,196156042,55629
1168,196211690,55648
1168,196267320,55630
1168,196322949,55629
1168,196378597,55648
1168,196434226,55629
1168,196489855,55629
1168,196545503,55648
1168,196601133,55630
1168,196656762,55629
1168,196712410,55648
1168,196768039,55629
1168,196823668,55629
1168,196879316,55648
1168,196934946,55630
1168,196990575,55629
1168,197046223,55648
1168,197101852,55629
1168,197157481,55629
1168,197213111,55630
1168,197268759,55648
1168,197324388,55629
1168,197380017,55629
1168,197435665,55648
1168,197491294,55629
1168,197546924,55630
1168,197602571,55647
1168,197658201,55630
1168,197713830,55629
1168,197769478,55648
1168,197825107,55629
1168,197880737,55630
1168,197936384,55647
1168,197992014,55630
1168,198047643,55629
1168,198103291,55648
1168,198158920,55629
1168,198214550,55630
1168,198270197,55647
1168,198325827,55630
1168,198381456,55629
1168,198437104,55648
1168,198492733,55629
1168,198548362,55629
1168,198604010,55648
1168,198659640,55630
1168,198715269,55629
1168,198770917,55648
1168,198826546,55629
1168,198882175,55629
1168,198937805,55630
1168,198993453,55648
1168,199049082,55629
1168,199104711,55629
1168,199160359,55648
1168,199215988,55629
1168,199271618,55630
1168,199327266,55648
1168,199382895,55629
1168,199438524,55629
1168,199494172,55648
1168,199549801,55629
1168,199605431,55630
1168,199661079,55648
1168,199716708,55629
1168,199772337,55629
1168,199827985,55648
1168,199883614,55629
1168,199939244,55630
1168,199994891,55647
1168,200050539,55648
1168,200106169,55630
1168,200161816,55647
1168,200217446,55630
1168,200273075,55629
1168,200328723,55648
1168,200384352,55629
1168,200439982,55630
1168,200495629,55647
1168,200551259,55630
1168,200606888,55629
1168,200662536,55648
1168,200718165,55629
1168,200773795,55630
1168,200829424,55629
1168,200885072,55648
1168,200940701,55629
1168,200996330,55629
1168,201051978,55648
1168,201107607,55629
1168,201163237,55630
1168,201218885,55648
1168,201274514,55629
1168,201330143,55629
1168,201385791,55648
1168,201441420,55629
1168,201497050,55630
1168,201552698,55648
1168,201608327,55629
1168,201663956,55629
1168,201719604,55648
1168,201775233,55629
1168,201830863,55630
1168,201886511,55648
1168,201942140,55629
1168,201997769,55629
1168,202053417,55648
1168,202109046,55629
1168,202164676,55630
1168,202220305,55629
1168,202275953,55648
1168,202331582,55629
1168,202387211,55629
1168,202442859,55648
1168,202498489,55630
1168,202554118,55629
1168,202609766,55648
1168,202665395,55629
1168,202721024,55629
1168,202776672,55648
1168,202832302,55630
1168,202887931,55629
1168,202943579,55648
1168,202999208,55629
1168,203054837,55629
1168,203110485,55648
1168,203166115,55630
1168,203221744,55629
1168,203277392,55648
1168,203333021,55629
1168,203388650,55629
1168,203444298,55648
1168,203499927,55629
1168,203555557,55630
1168,203611205,55648
1168,203666834,55629
1168,203722463,55629
1168,203778093,55630
1168,203833740,55647
1168,203889370,55630
1168,203944999,55629
1168,204000647,55648
1168,204056295,55648
1168,204111943,55648
1168,204167572,55629
1168,204223201,55629
1168,204278849,55648
1168,204334478,55629
1168,204390108,55630
1168,204445737,55629
1168,204501385,55648
1168,204557014,55629
1168,204612644,55630
1168,204668291,55647
1168,204723921,55630
1168,204779550,55629
1168,204835198,55648
1168,204890827,55629
1168,204946456,55629
1168,205002104,55648
1168,205057734,55630
1168,205113363,55629
1168,205169011,55648
1168,205224640,55629
1168,205280269,55629
1168,205335917,55648
1168,205391547,55630
1168,205447176,55629
1168,205502824,55648
1168,205558453,55629
1168,205614082,55629
1168,205669730,55648
1168,205725360,55630
1168,205780989,55629
1168,205836618,55629
1168,205892266,55648
1168,205947895,55629
1168,206003525,55630
1168,206059172,55647
1168,206114802,55630
1168,206170431,55629
1168,206226079,55648
1168,206281708,55629
1168,206337338,55630
1168,206392985,55647
1168,206448615,55630
1168,206504244,55629
1168,206559892,55648
1168,206615521,55629
1168,206671151,55630
1168,206726798,55647
1168,206782428,55630
1168,206838057,55629
1168,206893705,55648
1168,206949334,55629
1168,207004964,55630
1168,207060593,55629
1168,207116241,55648
1168,207171870,55629
1168,207227499,55629
1168,207283147,55648
1168,207338776,55629
1168,207394406,55630
1168,207450054,55648
1168,207505683,55629
1168,207561312,55629
1168,207616960,55648
1168,207672589,55629
1168,207728219,55630
1168,207783867,55648
1168,207839496,55629
1168,207895125,55629
1168,207950773,55648
1168,208006421,55648
1168,208062050,55629
1168,208117698,55648
1168,208173327,55629
1168,208228957,55630
1168,208284605,55648
1168,208340234,55629
1168,208395882,55648
1168,208451511,55629
1168,208507140,55629
1168,208562770,55630
1168,208618417,55647
1168,208674047,55630
1168,208729676,55629
1168,208785324,55648
1168,208840953,55629
1168,208896583,55630
1168,208952230,55647
1168,209007860,55630
1168,209063489,55629
1168,209119137,55648
1168,209174766,55629
1168,209230396,55630
1168,209286043,55647
1168,209341673,55630
1168,209397302,55629
1168,209452950,55648
1168,209508579,55629
1168,209564208,55629
1168,209619856,55648
1168,209675486,55630
1168,209731115,55629
1168,209786744,55629
1168,209842392,55648
1168,209898021,55629
1168,209953651,55630
1168,210009299,55648
1168,210064928,55629
1168,210120557,55629
1168,210176205,55648
1168,210231834,55629
1168,210287464,55630
1168,210343112,55648
1168,210398741,55629
1168,210454370,55629
1168,210510018,55648
1168,210565647,55629
1168,210621277,55630
1168,210676925,55648
1168,210732554,55629
1168,210788183,55629
1168,210843831,55648
1168,210899460,55629
1168,210955090,55630
1168,211010737,55647
1168,211066367,55630
1168,211121996,55629
1168,211177644,55648
1168,211233273,55629
1168,211288903,55630
1168,211344532,55629
1168,211400180,55648
1168,211455809,55629
1168,211511438,55629
1168,211567086,55648
1168,211622716,55630
1168,211678345,55629
1168,211733993,55648
1168,211789622,55629
1168,211845251,55629
1168,211900899,55648
1168,211956528,55629
1168,212012176,55648
1168,212067824,55648
1168,212123453,55629
1168,212179083,55630
1168,212234712,55629
1168,212290360,55648
1168,212345989,55629
1168,212401619,55630
1168,212457266,55647
1168,212512896,55630
1168,212568525,55629
1168,212624173,55648
1168,212679802,55629
1168,212735432,55630
1168,212791079,55647
1168,212846709,55630
1168,212902338,55629
1168,212957986,55648
1168,213013615,55629
1168,213069245,55630
1168,213124892,55647
1168,213180522,55630
1168,213236151,55629
1168,213291799,55648
1168,213347428,55629
1168,213403057,55629
1168,213458705,55648
1168,213514335,55630
1168,213569964,55629
1168,213625612,55648
1168,213681241,55629
1168,213736870,55629
1168,213792518,55648
1168,213848148,55630
1168,213903777,55629
1168,213959406,55629
1168,214015054,55648
1168,214070683,55629
1168,214126313,55630
1168,214181961,55648
1168,214237590,55629
1168,214293219,55629
1168,214348867,55648
1168,214404496,55629
1168,214460126,55630
1168,214515773,55647
1168,214571403,55630
1168,214627032,55629
1168,214682680,55648
1168,214738309,55629
1168,214793939,55630
1168,214849586,55647
1168,214905216,55630
1168,214960845,55629
1168,215016493,55648
1168,215072122,55629
1168,215127752,55630
1168,215183381,55629
1168,215239029,55648
1168,215294658,55629
1168,215350287,55629
1168,215405935,55648
1168,215461565,55630
1168,215517194,55629
1168,215572842,55648
1168,215628471,55629
1168,215684100,55629
1168,215739748,55648
1168,215795377,55629
1168,215851007,55630
1168,215906655,55648
1168,215962284,55629
1168,216017932,55648
1168,216073580,55648
1168,216129209,55629
1168,216184838,55629
1168,216240486,55648
1168,216296115,55629
1168,216351745,55630
1168,216407393,55648
1168,216463022,55629
1168,216518651,55629
1168,216574299,55648
1168,216629928,55629
1168,216685558,55630
1168,216741206,55648
1168,216796835,55629
1168,216852464,55629
1168,216908112,55648
1168,216963741,55629
1168,217019371,55630
1168,217075018,55647
1168,217130648,55630
1168,217186277,55629
1168,217241925,55648
1168,217297554,55629
1168,217353184,55630
1168,217408831,55647
1168,217464461,55630
1168,217520090,55629
1168,217575719,55629
1168,217631367,55648
1168,217686997,55630
1168,217742626,55629
1168,217798274,55648
1168,217853903,55629
1168,217909532,55629
1168,217965180,55648
1168,218020810,55630
1168,218076439,55629
1168,218132087,55648
1168,218187716,55629
1168,218243345,55629
1168,218298993,55648
1168,218354622,55629
1168,218410252,55630
1168,218465900,55648
1168,218521529,55629
1168,218577158,55629
1168,218632806,55648
1168,218688435,55629
1168,218744065,55630
1168,218799713,55648
1168,218855342,55629
1168,218910971,55629
1168,218966619,55648
1168,219022248,55629
1168,219077878,55630
1168,219133507,55629
1168,219189155,55648
1168,219244784,55629
1168,219300413,55629
1168,219356061,55648
1168,219411691,55630
1168,219467320,55629
1168,219522968,55648
1168,219578597,55629
1168,219634226,55629
1168,219689874,55648
1168,219745504,55630
1168,219801133,55629
1168,219856781,55648
1168,219912410,55629
1168,219968039,55629
1168,220023706,55667
1168,220079335,55629
1168,220134964,55629
1168,220190612,55648
1168,220246242,55630
1168,220301871,55629
1168,220357500,55629
1168,220413148,55648
1168,220468777,55629
1168,220524407,55630
1168,220580055,55648
1168,220635684,55629
1168,220691313,55629
1168,220746961,55648
1168,220802590,55629
1168,220858220,55630
1168,220913867,55647
1168,220969497,55630
1168,221025126,55629
1168,221080774,55648
1168,221136403,55629
1168,221192033,55630
1168,221247680,55647
1168,221303310,55630
1168,221358939,55629
1168,221414587,55648
1168,221470216,55629
1168,221525846,55630
1168,221581493,55647
1168,221637123,55630
1168,221692752,55629
1168,221748381,55629
1168,221804029,55648
1168,221859658,55629
1168,221915288,55630
1168,221970936,55648
1168,222026565,55629
1168,222082194,55629
1168,222137842,55648
1168,222193471,55629
1168,222249101,55630
1168,222304749,55648
1168,222360378,55629
1168,222416007,55629
1168,222471655,55648
1168,222527284,55629
1168,222582914,55630
1168,222638562,55648
1168,222694191,55629
1168,222749820,55629
1168,222805468,55648
1168,222861097,55629
1168,222916727,55630
1168,222972356,55629
1168,223028004,55648
1168,223083633,55629
1168,223139262,55629
1168,223194910,55648
1168,223250540,55630
1168,223306169,55629
1168,223361817,55648
1168,223417446,55629
1168,223473075,55629
1168,223528723,55648
1168,223584353,55630
1168,223639982,55629
1168,223695630,55648
1168,223751259,55629
1168,223806888,55629
1168,223862536,55648
1168,223918166,55630
1168,223973795,55629
1168,224029443,55648
1168,224085091,55648
1168,224140720,55629
1168,224196349,55629
1168,224251997,55648
1168,224307626,55629
1168,224363256,55630
1168,224418903,55647
1168,224474533,55630
1168,224530162,55629
1168,224585810,55648
1168,224641439,55629
1168,224697069,55630
1168,224752716,55647
1168,224808346,55630
1168,224863975,55629
1168,224919623,55648
1168,224975252,55629
1168,225030882,55630
1168,225086529,55647
1168,225142159,55630
1168,225197788,55629
1168,225253436,55648
1168,225309065,55629
1168,225364694,55629
1168,225420324,55630
1168,225475972,55648
1168,225531601,55629
1168,225587230,55629
1168,225642878,55648
1168,225698507,55629
1168,225754137,55630
1168,225809785,55648
1168,225865414,55629
1168,225921043,55629
1168,225976691,55648
1168,226032320,55629
1168,226087950,55630
1168,226143598,55648
1168,226199227,55629
1168,226254856,55629
1168,226310504,55648
1168,226366133,55629
1168,226421763,55630
1168,226477411,55648
1168,226533040,55629
1168,226588669,55629
1168,226644298,55629
1168,226699946,55648
1168,226755576,55630
1168,226811205,55629
1168,226866853,55648
1168,226922482,55629
1168,226978111,55629
1168,227033759,55648
1168,227089389,55630
1168,227145018,55629
1168,227200666,55648
1168,227256295,55629
1168,227311924,55629
1168,227367572,55648
1168,227423202,55630
1168,227478831,55629
1168,227534479,55648
1168,227590108,55629
1168,227645737,55629
1168,227701385,55648
1168,227757014,55629
1168,227812644,55630
1168,227868292,55648
1168,227923921,55629
1168,227979550,55629
1168,228035217,55667
1168,228090846,55629
1168,228146475,55629
1168,228202123,55648
1168,228257752,55629
1168,228313382,55630
1168,228369030,55648
1168,228424659,55629
1168,228480288,55629
1168,228535936,55648
1168,228591565,55629
1168,228647195,55630
1168,228702843,55648
1168,228758472,55629
1168,228814101,55629
1168,228869749,55648
1168,228925378,55629
1168,228981008,55630
1168,229036656,55648
1168,229092285,55629
1168,229147914,55629
1168,229203562,55648
1168,229259191,55629
1168,229314821,55630
1168,229370450,55629
1168,229426098,55648
1168,229481727,55629
1168,229537356,55629
1168,229593004,55648
1168,229648634,55630
1168,229704263,55629
1168,229759911,55648
1168,229815540,55629
1168,229871169,55629
1168,229926817,55648
1168,229982447,55630
1168,230038076,55629
1168,230093724,55648
1168,230149353,55629
1168,230204982,55629
1168,230260630,55648
1168,230316259,55629
1168,230371889,55630
1168,230427537,55648
1168,230483166,55629
1168,230538795,55629
1168,230594443,55648
1168,230650072,55629
1168,230705702,55630
1168,230761331,55629
1168,230816979,55648
1168,230872608,55629
1168,230928238,55630
1168,230983885,55647
1168,231039515,55630
1168,231095144,55629
1168,231150792,55648
1168,231206421,55629
1168,231262051,55630
1168,231317698,55647
1168,231373328,55630
1168,231428957,55629
1168,231484605,55648
1168,231540234,55629
1168,231595863,55629
1168,231651511,55648
1168,231707141,55630
1168,231762770,55629
1168,231818418,55648
1168,231874047,55629
1168,231929676,55629
1168,231985306,55630
1168,232040972,55666
1168,232096601,55629
1168,232152249,55648
1168,232207879,55630
1168,232263508,55629
1168,232319156,55648
1168,232374785,55629
1168,232430414,55629
1168,232486062,55648
1168,232541692,55630
1168,232597321,55629
1168,232652969,55648
1168,232708598,55629
1168,232764227,55629
1168,232819875,55648
1168,232875504,55629
1168,232931134,55630
1168,232986782,55648
1168,233042411,55629
1168,233098040,55629
1168,233153688,55648
1168,233209317,55629
1168,233264947,55630
1168,233320595,55648
1168,233376224,55629
1168,233431853,55629
1168,233487483,55630
1168,233543130,55647
1168,233598760,55630
1168,233654389,55629
1168,233710037,55648
1168,233765666,55629
1168,233821296,55630
1168,233876943,55647
1168,233932573,55630
1168,233988202,55629
1168,234043850,55648
1168,234099479,55629
1168,234155108,55629
1168,234210756,55648
1168,234266386,55630
1168,234322015,55629
1168,234377663,55648
1168,234433292,55629
1168,234488921,55629
1168,234544569,55648
1168,234600199,55630
1168,234655828,55629
1168,234711457,55629
1168,234767105,55648
1168,234822734,55629
1168,234878364,55630
1168,234934012,55648
1168,234989641,55629
1168,235045270,55629
1168,235100918,55648
1168,235156547,55629
1168,235212177,55630
1168,235267824,55647
1168,235323454,55630
1168,235379083,55629
1168,235434731,55648
1168,235490360,55629
1168,235545990,55630
1168,235601637,55647
1168,235657267,55630
1168,235712896,55629
1168,235768544,55648
1168,235824173,55629
1168,235879803,55630
1168,235935432,55629
1168,235991080,55648
1168,236046728,55648
1168,236102375,55647
1168,236158005,55630
1168,236213634,55629
1168,236269282,55648
1168,236324911,55629
1168,236380540,55629
1168,236436188,55648
1168,236491818,55630
1168,236547447,55629
1168,236603095,55648
1168,236658724,55629
1168,236714353,55629
1168,236770001,55648
1168,236825631,55630
1168,236881260,55629
1168,236936908,55648
1168,236992537,55629
1168,237048166,55629
1168,237103814,55648
1168,237159444,55630
1168,237215073,55629
1168,237270721,55648
1168,237326350,55629
1168,237381979,55629
1168,237437609,55630
1168,237493257,55648
1168,237548886,55629
1168,237604515,55629
1168,237660163,55648
1168,237715792,55629
1168,237771422,55630
1168,237827069,55647
1168,237882699,55630
1168,237938328,55629
1168,237993976,55648
1168,238049605,55629
1168,238105235,55630
1168,238160882,55647
1168,238216512,55630
1168,238272141,55629
1168,238327789,55648
1168,238383418,55629
1168,238439048,55630
1168,238494695,55647
1168,238550325,55630
1168,238605954,55629
1168,238661583,55629
1168,238717231,55648
1168,238772860,55629
1168,238828490,55630
1168,238884138,55648
1168,238939767,55629
1168,238995396,55629
1168,239051044,55648
1168,239106673,55629
1168,239162303,55630
1168,239217951,55648
1168,239273580,55629
1168,239329209,55629
1168,239384857,55648
1168,239440486,55629
1168,239496116,55630
1168,239551764,55648
1168,239607393,55629
1168,239663022,55629
1168,239718670,55648
1168,239774299,55629
1168,239829929,55630
1168,239885577,55648
1168,239941206,55629
1168,239996835,55629
1168,240052502,55667
1168,240108131,55629
1168,240163760,55629
1168,240219408,55648
1168,240275037,55629
1168,240330667,55630
1168,240386314,55647
1168,240441944,55630
1168,240497573,55629
1168,240553221,55648
1168,240608850,55629
1168,240664480,55630
1168,240720127,55647
1168,240775757,55630
1168,240831386,55629
1168,240887034,55648
1168,240942663,55629
1168,240998293,55630
1168,241053940,55647
1168,241109570,55630
1168,241165199,55629
1168,241220847,55648
1168,241276476,55629
1168,241332105,55629
1168,241387735,55630
1168,241443383,55648
1168,241499012,55629
1168,241554641,55629
1168,241610289,55648
1168,241665918,55629
1168,241721548,55630
1168,241777196,55648
1168,241832825,55629
1168,241888454,55629
1168,241944102,55648
1168,241999731,55629
1168,242055361,55630
1168,242111009,55648
1168,242166638,55629
1168,242222267,55629
1168,242277915,55648
1168,242333544,55629
1168,242389174,55630
1168,242444822,55648
1168,242500451,55629
1168,242556080,55629
1168,242611728,55648
1168,242667357,55629
1168,242722987,55630
1168,242778616,55629
1168,242834264,55648
1168,242889893,55629
1168,242945522,55629
1168,243001170,55648
1168,243056800,55630
1168,243112429,55629
1168,243168077,55648
1168,243223706,55629
1168,243279335,55629
1168,243334983,55648
1168,243390613,55630
1168,243446242,55629
1168,243501890,55648
1168,243557519,55629
1168,243613148,55629
1168,243668796,55648
1168,243724425,55629
1168,243780055,55630
1168,243835703,55648
1168,243891332,55629
1168,243946961,55629
1168,244002609,55648
1168,244058257,55648
1168,244113886,55629
1168,244169534,55648
1168,244225163,55629
1168,244280793,55630
1168,244336441,55648
1168,244392070,55629
1168,244447699,55629
1168,244503347,55648
1168,244558976,55629
1168,244614606,55630
1168,244670254,55648
1168,244725883,55629
1168,244781512,55629
1168,244837160,55648
1168,244892789,55629
1168,244948419,55630
1168,245004067,55648
1168,245059696,55629
1168,245115325,55629
1168,245170973,55648
1168,245226602,55629
1168,245282232,55630
1168,245337879,55647
1168,245393509,55630
1168,245449138,55629
1168,245504767,55629
1168,245560415,55648
1168,245616045,55630
1168,245671674,55629
1168,245727322,55648
1168,245782951,55629
1168,245838580,55629
1168,245894228,55648
1168,245949858,55630
1168,246005487,55629
1168,246061135,55648
1168,246116764,55629
1168,246172393,55629
1168,246228041,55648
1168,246283670,55629
1168,246339300,55630
1168,246394948,55648
1168,246450577,55629
1168,246506206,55629
1168,246561854,55648
1168,246617483,55629
1168,246673113,55630
1168,246728761,55648
1168,246784390,55629
1168,246840019,55629
1168,246895667,55648
1168,246951296,55629
1168,247006926,55630
1168,247062555,55629
1168,247118203,55648
1168,247173832,55629
1168,247229462,55630
1168,247285109,55647
1168,247340739,55630
1168,247396368,55629
1168,247452016,55648
1168,247507645,55629
1168,247563274,55629
1168,247618922,55648
1168,247674552,55630
1168,247730181,55629
1168,247785829,55648
1168,247841458,55629
1168,247897087,55629
1168,247952735,55648
1168,248008383,55648
1168,248064012,55629
1168,248119660,55648
1168,248175290,55630
1168,248230919,55629
1168,248286567,55648
1168,248342196,55629
1168,248397825,55629
1168,248453473,55648
1168,248509103,55630
1168,248564732,55629
1168,248620380,55648
1168,248676009,55629
1168,248731638,55629
1168,248787286,55648
1168,248842915,55629
1168,248898545,55630
1168,248954193,55648
1168,249009822,55629
1168,249065451,55629
1168,249121081,55630
1168,249176728,55647
1168,249232358,55630
1168,249287987,55629
1168,249343635,55648
1168,249399264,55629
1168,249454894,55630
1168,249510541,55647
1168,249566171,55630
1168,249621800,55629
1168,249677448,55648
